chr,pos,enzyme
AE017283.1,2956,1
AE017283.1,8078,1
AE017283.1,9263,1
AE017283.1,9330,1
AE017283.1,23176,1
AE017283.1,25374,1
AE017283.1,26181,1
AE017283.1,27815,1
AE017283.1,36041,1
AE017283.1,50667,1
AE017283.1,54187,1
AE017283.1,61216,1
AE017283.1,66134,1
AE017283.1,71984,1
AE017283.1,81533,1
AE017283.1,82340,1
AE017283.1,84474,1
AE017283.1,84748,1
AE017283.1,85840,1
AE017283.1,86410,1
AE017283.1,86911,1
AE017283.1,88524,1
AE017283.1,92911,1
AE017283.1,98345,1
AE017283.1,108996,1
AE017283.1,112002,1
AE017283.1,112684,1
AE017283.1,123127,1
AE017283.1,130727,1
AE017283.1,132440,1
AE017283.1,133661,1
AE017283.1,134895,1
AE017283.1,139232,1
AE017283.1,140217,1
AE017283.1,143656,1
AE017283.1,144481,1
AE017283.1,145554,1
AE017283.1,147170,1
AE017283.1,156052,1
AE017283.1,165015,1
AE017283.1,176374,1
AE017283.1,178773,1
AE017283.1,180437,1
AE017283.1,195185,1
AE017283.1,196535,1
AE017283.1,211799,1
AE017283.1,216064,1
AE017283.1,222375,1
AE017283.1,224278,1
AE017283.1,226520,1
AE017283.1,234792,1
AE017283.1,242273,1
AE017283.1,250630,1
AE017283.1,265513,1
AE017283.1,272945,1
AE017283.1,280215,1
AE017283.1,281040,1
AE017283.1,282347,1
AE017283.1,282798,1
AE017283.1,296275,1
AE017283.1,307300,1
AE017283.1,310691,1
AE017283.1,313952,1
AE017283.1,319025,1
AE017283.1,328165,1
AE017283.1,336958,1
AE017283.1,341155,1
AE017283.1,344711,1
AE017283.1,348273,1
AE017283.1,364971,1
AE017283.1,365160,1
AE017283.1,375983,1
AE017283.1,376863,1
AE017283.1,378020,1
AE017283.1,407697,1
AE017283.1,409834,1
AE017283.1,412124,1
AE017283.1,415400,1
AE017283.1,415998,1
AE017283.1,416844,1
AE017283.1,423264,1
AE017283.1,423320,1
AE017283.1,423935,1
AE017283.1,425270,1
AE017283.1,425844,1
AE017283.1,429437,1
AE017283.1,433484,1
AE017283.1,433673,1
AE017283.1,434444,1
AE017283.1,448990,1
AE017283.1,449384,1
AE017283.1,449899,1
AE017283.1,450786,1
AE017283.1,452591,1
AE017283.1,459745,1
AE017283.1,463348,1
AE017283.1,474048,1
AE017283.1,477145,1
AE017283.1,480491,1
AE017283.1,481021,1
AE017283.1,481243,1
AE017283.1,485038,1
AE017283.1,498166,1
AE017283.1,521146,1
AE017283.1,521473,1
AE017283.1,533871,1
AE017283.1,535214,1
AE017283.1,536242,1
AE017283.1,540484,1
AE017283.1,541657,1
AE017283.1,550362,1
AE017283.1,561663,1
AE017283.1,562230,1
AE017283.1,568617,1
AE017283.1,570516,1
AE017283.1,571015,1
AE017283.1,573664,1
AE017283.1,581358,1
AE017283.1,582082,1
AE017283.1,582251,1
AE017283.1,594052,1
AE017283.1,596834,1
AE017283.1,597718,1
AE017283.1,598928,1
AE017283.1,599072,1
AE017283.1,599798,1
AE017283.1,601668,1
AE017283.1,606806,1
AE017283.1,620691,1
AE017283.1,625825,1
AE017283.1,627606,1
AE017283.1,635542,1
AE017283.1,637668,1
AE017283.1,638782,1
AE017283.1,656627,1
AE017283.1,658990,1
AE017283.1,663217,1
AE017283.1,668835,1
AE017283.1,673112,1
AE017283.1,680016,1
AE017283.1,683637,1
AE017283.1,683765,1
AE017283.1,689213,1
AE017283.1,691748,1
AE017283.1,694893,1
AE017283.1,697730,1
AE017283.1,703430,1
AE017283.1,704841,1
AE017283.1,706055,1
AE017283.1,708714,1
AE017283.1,711603,1
AE017283.1,716250,1
AE017283.1,725106,1
AE017283.1,728981,1
AE017283.1,732380,1
AE017283.1,735463,1
AE017283.1,737587,1
AE017283.1,739022,1
AE017283.1,746411,1
AE017283.1,750165,1
AE017283.1,751147,1
AE017283.1,751839,1
AE017283.1,752709,1
AE017283.1,754246,1
AE017283.1,759795,1
AE017283.1,769180,1
AE017283.1,775730,1
AE017283.1,776795,1
AE017283.1,786810,1
AE017283.1,794657,1
AE017283.1,812468,1
AE017283.1,817383,1
AE017283.1,822468,1
AE017283.1,828033,1
AE017283.1,850693,1
AE017283.1,858150,1
AE017283.1,860076,1
