chr,pos,enzyme
AE000511.1,17849,1
AE000511.1,25160,1
AE000511.1,32641,1
AE000511.1,55845,1
AE000511.1,58250,1
AE000511.1,71939,1
AE000511.1,99211,1
AE000511.1,133603,1
AE000511.1,140349,1
AE000511.1,149817,1
AE000511.1,151337,1
AE000511.1,153046,1
AE000511.1,170958,1
AE000511.1,176853,1
AE000511.1,179288,1
AE000511.1,184652,1
AE000511.1,189466,1
AE000511.1,192974,1
AE000511.1,192997,1
AE000511.1,203364,1
AE000511.1,204715,1
AE000511.1,209747,1
AE000511.1,210074,1
AE000511.1,214062,1
AE000511.1,239277,1
AE000511.1,255977,1
AE000511.1,263763,1
AE000511.1,278464,1
AE000511.1,278679,1
AE000511.1,282843,1
AE000511.1,306114,1
AE000511.1,306892,1
AE000511.1,318970,1
AE000511.1,331737,1
AE000511.1,331752,1
AE000511.1,333578,1
AE000511.1,335350,1
AE000511.1,337580,1
AE000511.1,342437,1
AE000511.1,346324,1
AE000511.1,356518,1
AE000511.1,367327,1
AE000511.1,409739,1
AE000511.1,417623,1
AE000511.1,433403,1
AE000511.1,437172,1
AE000511.1,441538,1
AE000511.1,452987,1
AE000511.1,470804,1
AE000511.1,482602,1
AE000511.1,482620,1
AE000511.1,491601,1
AE000511.1,492399,1
AE000511.1,493270,1
AE000511.1,498020,1
AE000511.1,500025,1
AE000511.1,504031,1
AE000511.1,508688,1
AE000511.1,513147,1
AE000511.1,523498,1
AE000511.1,526896,1
AE000511.1,538578,1
AE000511.1,550807,1
AE000511.1,562632,1
AE000511.1,570053,1
AE000511.1,577443,1
AE000511.1,582041,1
AE000511.1,582176,1
AE000511.1,586551,1
AE000511.1,593364,1
AE000511.1,602534,1
AE000511.1,614011,1
AE000511.1,618740,1
AE000511.1,623568,1
AE000511.1,630356,1
AE000511.1,637716,1
AE000511.1,645199,1
AE000511.1,652911,1
AE000511.1,662773,1
AE000511.1,691782,1
AE000511.1,695133,1
AE000511.1,709646,1
AE000511.1,734467,1
AE000511.1,756325,1
AE000511.1,764608,1
AE000511.1,764689,1
AE000511.1,765031,1
AE000511.1,770540,1
AE000511.1,786662,1
AE000511.1,796069,1
AE000511.1,806488,1
AE000511.1,825868,1
AE000511.1,826048,1
AE000511.1,841883,1
AE000511.1,845991,1
AE000511.1,851149,1
AE000511.1,852329,1
AE000511.1,863974,1
AE000511.1,892312,1
AE000511.1,897013,1
AE000511.1,897115,1
AE000511.1,897595,1
AE000511.1,899143,1
AE000511.1,903207,1
AE000511.1,924175,1
AE000511.1,938687,1
AE000511.1,947464,1
AE000511.1,947478,1
AE000511.1,955407,1
AE000511.1,959275,1
AE000511.1,965929,1
AE000511.1,967579,1
AE000511.1,978183,1
AE000511.1,978221,1
AE000511.1,988085,1
AE000511.1,990120,1
AE000511.1,993755,1
AE000511.1,1015447,1
AE000511.1,1018768,1
AE000511.1,1020677,1
AE000511.1,1021322,1
AE000511.1,1031671,1
AE000511.1,1054193,1
AE000511.1,1065300,1
AE000511.1,1066703,1
AE000511.1,1072704,1
AE000511.1,1090824,1
AE000511.1,1092949,1
AE000511.1,1094394,1
AE000511.1,1098729,1
AE000511.1,1103323,1
AE000511.1,1107103,1
AE000511.1,1107475,1
AE000511.1,1109858,1
AE000511.1,1111647,1
AE000511.1,1116663,1
AE000511.1,1135900,1
AE000511.1,1152192,1
AE000511.1,1170095,1
AE000511.1,1171286,1
AE000511.1,1180909,1
AE000511.1,1185807,1
AE000511.1,1196130,1
AE000511.1,1208441,1
AE000511.1,1215636,1
AE000511.1,1218626,1
AE000511.1,1222765,1
AE000511.1,1224125,1
AE000511.1,1229036,1
AE000511.1,1239542,1
AE000511.1,1259864,1
AE000511.1,1265055,1
AE000511.1,1289743,1
AE000511.1,1310512,1
AE000511.1,1317715,1
AE000511.1,1317730,1
AE000511.1,1320780,1
AE000511.1,1335244,1
AE000511.1,1349466,1
AE000511.1,1361380,1
AE000511.1,1362938,1
AE000511.1,1368379,1
AE000511.1,1374786,1
AE000511.1,1378243,1
AE000511.1,1405078,1
AE000511.1,1441175,1
AE000511.1,1460168,1
AE000511.1,1469356,1
AE000511.1,1480597,1
AE000511.1,1493822,1
AE000511.1,1511995,1
AE000511.1,1513398,1
AE000511.1,1538481,1
AE000511.1,1542494,1
AE000511.1,1559067,1
AE000511.1,1568509,1
AE000511.1,1572508,1
AE000511.1,1588377,1
AE000511.1,1591998,1
AE000511.1,1593460,1
AE000511.1,1595102,1
AE000511.1,1602918,1
AE000511.1,1615433,1
AE000511.1,1635677,1
AE000511.1,193,2
AE000511.1,269,2
AE000511.1,428,2
AE000511.1,481,2
AE000511.1,491,2
AE000511.1,517,2
AE000511.1,556,2
AE000511.1,634,2
AE000511.1,785,2
AE000511.1,986,2
AE000511.1,1047,2
AE000511.1,1114,2
AE000511.1,1134,2
AE000511.1,1377,2
AE000511.1,1452,2
AE000511.1,1499,2
AE000511.1,1689,2
AE000511.1,1805,2
AE000511.1,1905,2
AE000511.1,1959,2
AE000511.1,2053,2
AE000511.1,2095,2
AE000511.1,2185,2
AE000511.1,2196,2
AE000511.1,2266,2
AE000511.1,2314,2
AE000511.1,2455,2
AE000511.1,2521,2
AE000511.1,2541,2
AE000511.1,2600,2
AE000511.1,2607,2
AE000511.1,2623,2
AE000511.1,2640,2
AE000511.1,2705,2
AE000511.1,2878,2
AE000511.1,2979,2
AE000511.1,3009,2
AE000511.1,3031,2
AE000511.1,3066,2
AE000511.1,3114,2
AE000511.1,3130,2
AE000511.1,3202,2
AE000511.1,3234,2
AE000511.1,3315,2
AE000511.1,3387,2
AE000511.1,3398,2
AE000511.1,3429,2
AE000511.1,3595,2
AE000511.1,3652,2
AE000511.1,3798,2
AE000511.1,3817,2
AE000511.1,3864,2
AE000511.1,3951,2
AE000511.1,4146,2
AE000511.1,4326,2
AE000511.1,4369,2
AE000511.1,4741,2
AE000511.1,4807,2
AE000511.1,4865,2
AE000511.1,4889,2
AE000511.1,4912,2
AE000511.1,4976,2
AE000511.1,5023,2
AE000511.1,5039,2
AE000511.1,5055,2
AE000511.1,5130,2
AE000511.1,5178,2
AE000511.1,5209,2
AE000511.1,5505,2
AE000511.1,5698,2
AE000511.1,5791,2
AE000511.1,5839,2
AE000511.1,5931,2
AE000511.1,5992,2
AE000511.1,6000,2
AE000511.1,6231,2
AE000511.1,6375,2
AE000511.1,6478,2
AE000511.1,6709,2
AE000511.1,6741,2
AE000511.1,6750,2
AE000511.1,6799,2
AE000511.1,6810,2
AE000511.1,7000,2
AE000511.1,7068,2
AE000511.1,7078,2
AE000511.1,7204,2
AE000511.1,7276,2
AE000511.1,7304,2
AE000511.1,7319,2
AE000511.1,7464,2
AE000511.1,7491,2
AE000511.1,7569,2
AE000511.1,7706,2
AE000511.1,7760,2
AE000511.1,7783,2
AE000511.1,7816,2
AE000511.1,7909,2
AE000511.1,8107,2
AE000511.1,8360,2
AE000511.1,8416,2
AE000511.1,8444,2
AE000511.1,8468,2
AE000511.1,8501,2
AE000511.1,8579,2
AE000511.1,8851,2
AE000511.1,8860,2
AE000511.1,8944,2
AE000511.1,9022,2
AE000511.1,9059,2
AE000511.1,9163,2
AE000511.1,9252,2
AE000511.1,9460,2
AE000511.1,9515,2
AE000511.1,9677,2
AE000511.1,9757,2
AE000511.1,9787,2
AE000511.1,9820,2
AE000511.1,9835,2
AE000511.1,9874,2
AE000511.1,9917,2
AE000511.1,10064,2
AE000511.1,10112,2
AE000511.1,10277,2
AE000511.1,10343,2
AE000511.1,10537,2
AE000511.1,10703,2
AE000511.1,10735,2
AE000511.1,10760,2
AE000511.1,10933,2
AE000511.1,10978,2
AE000511.1,11036,2
AE000511.1,11056,2
AE000511.1,11098,2
AE000511.1,11530,2
AE000511.1,11560,2
AE000511.1,11596,2
AE000511.1,11689,2
AE000511.1,11794,2
AE000511.1,12280,2
AE000511.1,12426,2
AE000511.1,12543,2
AE000511.1,12702,2
AE000511.1,12806,2
AE000511.1,12934,2
AE000511.1,12977,2
AE000511.1,13034,2
AE000511.1,13271,2
AE000511.1,13282,2
AE000511.1,13594,2
AE000511.1,13673,2
AE000511.1,13677,2
AE000511.1,13683,2
AE000511.1,13716,2
AE000511.1,13783,2
AE000511.1,13830,2
AE000511.1,13939,2
AE000511.1,13979,2
AE000511.1,14028,2
AE000511.1,14262,2
AE000511.1,14433,2
AE000511.1,14518,2
AE000511.1,14710,2
AE000511.1,14754,2
AE000511.1,14799,2
AE000511.1,14839,2
AE000511.1,14859,2
AE000511.1,14947,2
AE000511.1,14980,2
AE000511.1,15102,2
AE000511.1,15139,2
AE000511.1,15280,2
AE000511.1,15360,2
AE000511.1,15381,2
AE000511.1,15405,2
AE000511.1,15436,2
AE000511.1,15475,2
AE000511.1,15573,2
AE000511.1,15621,2
AE000511.1,15706,2
AE000511.1,15874,2
AE000511.1,15925,2
AE000511.1,15937,2
AE000511.1,16000,2
AE000511.1,16038,2
AE000511.1,16171,2
AE000511.1,16218,2
AE000511.1,16281,2
AE000511.1,16291,2
AE000511.1,16311,2
AE000511.1,16522,2
AE000511.1,16613,2
AE000511.1,16632,2
AE000511.1,16640,2
AE000511.1,16801,2
AE000511.1,16848,2
AE000511.1,16907,2
AE000511.1,16947,2
AE000511.1,17175,2
AE000511.1,17222,2
AE000511.1,17258,2
AE000511.1,17355,2
AE000511.1,17388,2
AE000511.1,17426,2
AE000511.1,17478,2
AE000511.1,17519,2
AE000511.1,17553,2
AE000511.1,17682,2
AE000511.1,17904,2
AE000511.1,18045,2
AE000511.1,18110,2
AE000511.1,18237,2
AE000511.1,18263,2
AE000511.1,18304,2
AE000511.1,18320,2
AE000511.1,18366,2
AE000511.1,18494,2
AE000511.1,19178,2
AE000511.1,19319,2
AE000511.1,19461,2
AE000511.1,19663,2
AE000511.1,19737,2
AE000511.1,19747,2
AE000511.1,20062,2
AE000511.1,20142,2
AE000511.1,20257,2
AE000511.1,20394,2
AE000511.1,20461,2
AE000511.1,20509,2
AE000511.1,20518,2
AE000511.1,20568,2
AE000511.1,20713,2
AE000511.1,20732,2
AE000511.1,20840,2
AE000511.1,20927,2
AE000511.1,20993,2
AE000511.1,21121,2
AE000511.1,21167,2
AE000511.1,21209,2
AE000511.1,21257,2
AE000511.1,21414,2
AE000511.1,21426,2
AE000511.1,21512,2
AE000511.1,21566,2
AE000511.1,21582,2
AE000511.1,21666,2
AE000511.1,21755,2
AE000511.1,21773,2
AE000511.1,21866,2
AE000511.1,22158,2
AE000511.1,22286,2
AE000511.1,22392,2
AE000511.1,22419,2
AE000511.1,22541,2
AE000511.1,22686,2
AE000511.1,22726,2
AE000511.1,22781,2
AE000511.1,22817,2
AE000511.1,22826,2
AE000511.1,22966,2
AE000511.1,23134,2
AE000511.1,23206,2
AE000511.1,23246,2
AE000511.1,23272,2
AE000511.1,23281,2
AE000511.1,23303,2
AE000511.1,23315,2
AE000511.1,23496,2
AE000511.1,23588,2
AE000511.1,24363,2
AE000511.1,24551,2
AE000511.1,24659,2
AE000511.1,24669,2
AE000511.1,24690,2
AE000511.1,24731,2
AE000511.1,24839,2
AE000511.1,24851,2
AE000511.1,24870,2
AE000511.1,25278,2
AE000511.1,25404,2
AE000511.1,25434,2
AE000511.1,25551,2
AE000511.1,25583,2
AE000511.1,25649,2
AE000511.1,25669,2
AE000511.1,25718,2
AE000511.1,25759,2
AE000511.1,25780,2
AE000511.1,25790,2
AE000511.1,25840,2
AE000511.1,26005,2
AE000511.1,26029,2
AE000511.1,26036,2
AE000511.1,26064,2
AE000511.1,26077,2
AE000511.1,26211,2
AE000511.1,26220,2
AE000511.1,26339,2
AE000511.1,26376,2
AE000511.1,26727,2
AE000511.1,27367,2
AE000511.1,27410,2
AE000511.1,27424,2
AE000511.1,27467,2
AE000511.1,27493,2
AE000511.1,27611,2
AE000511.1,27701,2
AE000511.1,27797,2
AE000511.1,27814,2
AE000511.1,27860,2
AE000511.1,27881,2
AE000511.1,28136,2
AE000511.1,28340,2
AE000511.1,28412,2
AE000511.1,28672,2
AE000511.1,28733,2
AE000511.1,28768,2
AE000511.1,28845,2
AE000511.1,28853,2
AE000511.1,28942,2
AE000511.1,29183,2
AE000511.1,29189,2
AE000511.1,29224,2
AE000511.1,29276,2
AE000511.1,29302,2
AE000511.1,29311,2
AE000511.1,29371,2
AE000511.1,29414,2
AE000511.1,29430,2
AE000511.1,29483,2
AE000511.1,29538,2
AE000511.1,29606,2
AE000511.1,29652,2
AE000511.1,29865,2
AE000511.1,29871,2
AE000511.1,29930,2
AE000511.1,29942,2
AE000511.1,29964,2
AE000511.1,29978,2
AE000511.1,30070,2
AE000511.1,30077,2
AE000511.1,30146,2
AE000511.1,30198,2
AE000511.1,30228,2
AE000511.1,30467,2
AE000511.1,30479,2
AE000511.1,30485,2
AE000511.1,30551,2
AE000511.1,30638,2
AE000511.1,30714,2
AE000511.1,30725,2
AE000511.1,30752,2
AE000511.1,30848,2
AE000511.1,31152,2
AE000511.1,31250,2
AE000511.1,31331,2
AE000511.1,31388,2
AE000511.1,31425,2
AE000511.1,31535,2
AE000511.1,31631,2
AE000511.1,31658,2
AE000511.1,31701,2
AE000511.1,31945,2
AE000511.1,32009,2
AE000511.1,32039,2
AE000511.1,32158,2
AE000511.1,32650,2
AE000511.1,32724,2
AE000511.1,32743,2
AE000511.1,32847,2
AE000511.1,32860,2
AE000511.1,32889,2
AE000511.1,32934,2
AE000511.1,32944,2
AE000511.1,33000,2
AE000511.1,33118,2
AE000511.1,33153,2
AE000511.1,33234,2
AE000511.1,33282,2
AE000511.1,33333,2
AE000511.1,33402,2
AE000511.1,33567,2
AE000511.1,33579,2
AE000511.1,33658,2
AE000511.1,33720,2
AE000511.1,33781,2
AE000511.1,33798,2
AE000511.1,33943,2
AE000511.1,33987,2
AE000511.1,34009,2
AE000511.1,34063,2
AE000511.1,34300,2
AE000511.1,34429,2
AE000511.1,34528,2
AE000511.1,34582,2
AE000511.1,34638,2
AE000511.1,34671,2
AE000511.1,34744,2
AE000511.1,34779,2
AE000511.1,34807,2
AE000511.1,34857,2
AE000511.1,35374,2
AE000511.1,35512,2
AE000511.1,35634,2
AE000511.1,35669,2
AE000511.1,35801,2
AE000511.1,36026,2
AE000511.1,36134,2
AE000511.1,36213,2
AE000511.1,36404,2
AE000511.1,36467,2
AE000511.1,36479,2
AE000511.1,36534,2
AE000511.1,36667,2
AE000511.1,36798,2
AE000511.1,36928,2
AE000511.1,36999,2
AE000511.1,37114,2
AE000511.1,37227,2
AE000511.1,37260,2
AE000511.1,37357,2
AE000511.1,37414,2
AE000511.1,37516,2
AE000511.1,37573,2
AE000511.1,37607,2
AE000511.1,37623,2
AE000511.1,37726,2
AE000511.1,37788,2
AE000511.1,37947,2
AE000511.1,37998,2
AE000511.1,38094,2
AE000511.1,38110,2
AE000511.1,38194,2
AE000511.1,38425,2
AE000511.1,38525,2
AE000511.1,38576,2
AE000511.1,38597,2
AE000511.1,39039,2
AE000511.1,39121,2
AE000511.1,39153,2
AE000511.1,39235,2
AE000511.1,39393,2
AE000511.1,39458,2
AE000511.1,39511,2
AE000511.1,39541,2
AE000511.1,39562,2
AE000511.1,39688,2
AE000511.1,39737,2
AE000511.1,39757,2
AE000511.1,39916,2
AE000511.1,40080,2
AE000511.1,40222,2
AE000511.1,40338,2
AE000511.1,40392,2
AE000511.1,40449,2
AE000511.1,40596,2
AE000511.1,40657,2
AE000511.1,40704,2
AE000511.1,40734,2
AE000511.1,40774,2
AE000511.1,40938,2
AE000511.1,40990,2
AE000511.1,41271,2
AE000511.1,41391,2
AE000511.1,41458,2
AE000511.1,41625,2
AE000511.1,41655,2
AE000511.1,41773,2
AE000511.1,41967,2
AE000511.1,42037,2
AE000511.1,42073,2
AE000511.1,42122,2
AE000511.1,42200,2
AE000511.1,42329,2
AE000511.1,42561,2
AE000511.1,42648,2
AE000511.1,42663,2
AE000511.1,42743,2
AE000511.1,42824,2
AE000511.1,42951,2
AE000511.1,42969,2
AE000511.1,43001,2
AE000511.1,43013,2
AE000511.1,43022,2
AE000511.1,43145,2
AE000511.1,43158,2
AE000511.1,43181,2
AE000511.1,43229,2
AE000511.1,43257,2
AE000511.1,43306,2
AE000511.1,43549,2
AE000511.1,43596,2
AE000511.1,43818,2
AE000511.1,44094,2
AE000511.1,44218,2
AE000511.1,44284,2
AE000511.1,44432,2
AE000511.1,44685,2
AE000511.1,44802,2
AE000511.1,44890,2
AE000511.1,44980,2
AE000511.1,45013,2
AE000511.1,45022,2
AE000511.1,45040,2
AE000511.1,45108,2
AE000511.1,45183,2
AE000511.1,45303,2
AE000511.1,45399,2
AE000511.1,45423,2
AE000511.1,45438,2
AE000511.1,45482,2
AE000511.1,45692,2
AE000511.1,45729,2
AE000511.1,45854,2
AE000511.1,45861,2
AE000511.1,45957,2
AE000511.1,46079,2
AE000511.1,46231,2
AE000511.1,46244,2
AE000511.1,46273,2
AE000511.1,46460,2
AE000511.1,46570,2
AE000511.1,46592,2
AE000511.1,46616,2
AE000511.1,46802,2
AE000511.1,46885,2
AE000511.1,46951,2
AE000511.1,46967,2
AE000511.1,46990,2
AE000511.1,47260,2
AE000511.1,47495,2
AE000511.1,47554,2
AE000511.1,47591,2
AE000511.1,47662,2
AE000511.1,47882,2
AE000511.1,48137,2
AE000511.1,48337,2
AE000511.1,48436,2
AE000511.1,48558,2
AE000511.1,48568,2
AE000511.1,48589,2
AE000511.1,48750,2
AE000511.1,48823,2
AE000511.1,48886,2
AE000511.1,48898,2
AE000511.1,48958,2
AE000511.1,48972,2
AE000511.1,49089,2
AE000511.1,49171,2
AE000511.1,49296,2
AE000511.1,49334,2
AE000511.1,49504,2
AE000511.1,49567,2
AE000511.1,49608,2
AE000511.1,49632,2
AE000511.1,49704,2
AE000511.1,49923,2
AE000511.1,49969,2
AE000511.1,50037,2
AE000511.1,50046,2
AE000511.1,50348,2
AE000511.1,50358,2
AE000511.1,50430,2
AE000511.1,50460,2
AE000511.1,50684,2
AE000511.1,50915,2
AE000511.1,51012,2
AE000511.1,51242,2
AE000511.1,51395,2
AE000511.1,51516,2
AE000511.1,51627,2
AE000511.1,51665,2
AE000511.1,51701,2
AE000511.1,51764,2
AE000511.1,51843,2
AE000511.1,51860,2
AE000511.1,51989,2
AE000511.1,52017,2
AE000511.1,52137,2
AE000511.1,52155,2
AE000511.1,52238,2
AE000511.1,52271,2
AE000511.1,52289,2
AE000511.1,52328,2
AE000511.1,52365,2
AE000511.1,52400,2
AE000511.1,52458,2
AE000511.1,52481,2
AE000511.1,52531,2
AE000511.1,52562,2
AE000511.1,52666,2
AE000511.1,52894,2
AE000511.1,53044,2
AE000511.1,53218,2
AE000511.1,53282,2
AE000511.1,53431,2
AE000511.1,53483,2
AE000511.1,53509,2
AE000511.1,53687,2
AE000511.1,53728,2
AE000511.1,53767,2
AE000511.1,53851,2
AE000511.1,53875,2
AE000511.1,53895,2
AE000511.1,53920,2
AE000511.1,53953,2
AE000511.1,53991,2
AE000511.1,54001,2
AE000511.1,54078,2
AE000511.1,54099,2
AE000511.1,54333,2
AE000511.1,54418,2
AE000511.1,54463,2
AE000511.1,54505,2
AE000511.1,54562,2
AE000511.1,54694,2
AE000511.1,54708,2
AE000511.1,54726,2
AE000511.1,54739,2
AE000511.1,54792,2
AE000511.1,54822,2
AE000511.1,55050,2
AE000511.1,55137,2
AE000511.1,55147,2
AE000511.1,55176,2
AE000511.1,55198,2
AE000511.1,55348,2
AE000511.1,55390,2
AE000511.1,55426,2
AE000511.1,55434,2
AE000511.1,55519,2
AE000511.1,55540,2
AE000511.1,55596,2
AE000511.1,55659,2
AE000511.1,55972,2
AE000511.1,56001,2
AE000511.1,56046,2
AE000511.1,56164,2
AE000511.1,56193,2
AE000511.1,56200,2
AE000511.1,56223,2
AE000511.1,56248,2
AE000511.1,56749,2
AE000511.1,57055,2
AE000511.1,57110,2
AE000511.1,57212,2
