chr,pos,enzyme
AE000513.1,11617,1
AE000513.1,12728,1
AE000513.1,17386,1
AE000513.1,21454,1
AE000513.1,22975,1
AE000513.1,23512,1
AE000513.1,29419,1
AE000513.1,29963,1
AE000513.1,45250,1
AE000513.1,47205,1
AE000513.1,61863,1
AE000513.1,85476,1
AE000513.1,96191,1
AE000513.1,99679,1
AE000513.1,99754,1
AE000513.1,107202,1
AE000513.1,108282,1
AE000513.1,115911,1
AE000513.1,117322,1
AE000513.1,119570,1
AE000513.1,137731,1
AE000513.1,146275,1
AE000513.1,147000,1
AE000513.1,149009,1
AE000513.1,152903,1
AE000513.1,155451,1
AE000513.1,174712,1
AE000513.1,176103,1
AE000513.1,179335,1
AE000513.1,182902,1
AE000513.1,183697,1
AE000513.1,188857,1
AE000513.1,193451,1
AE000513.1,197930,1
AE000513.1,219864,1
AE000513.1,232387,1
AE000513.1,249160,1
AE000513.1,250540,1
AE000513.1,268307,1
AE000513.1,268622,1
AE000513.1,270037,1
AE000513.1,281263,1
AE000513.1,288561,1
AE000513.1,294371,1
AE000513.1,322788,1
AE000513.1,327259,1
AE000513.1,332770,1
AE000513.1,350795,1
AE000513.1,354008,1
AE000513.1,356887,1
AE000513.1,371091,1
AE000513.1,372376,1
AE000513.1,377013,1
AE000513.1,394703,1
AE000513.1,412144,1
AE000513.1,459351,1
AE000513.1,462206,1
AE000513.1,466193,1
AE000513.1,472924,1
AE000513.1,477481,1
AE000513.1,485485,1
AE000513.1,494439,1
AE000513.1,496415,1
AE000513.1,496547,1
AE000513.1,496808,1
AE000513.1,504438,1
AE000513.1,511884,1
AE000513.1,514486,1
AE000513.1,537551,1
AE000513.1,547023,1
AE000513.1,547031,1
AE000513.1,547902,1
AE000513.1,550238,1
AE000513.1,552881,1
AE000513.1,556517,1
AE000513.1,564281,1
AE000513.1,569023,1
AE000513.1,574883,1
AE000513.1,576621,1
AE000513.1,586314,1
AE000513.1,587169,1
AE000513.1,593413,1
AE000513.1,593490,1
AE000513.1,593904,1
AE000513.1,601697,1
AE000513.1,603066,1
AE000513.1,606668,1
AE000513.1,608153,1
AE000513.1,623917,1
AE000513.1,635079,1
AE000513.1,646373,1
AE000513.1,651707,1
AE000513.1,664862,1
AE000513.1,667433,1
AE000513.1,672495,1
AE000513.1,678118,1
AE000513.1,680545,1
AE000513.1,684154,1
AE000513.1,695385,1
AE000513.1,713413,1
AE000513.1,715151,1
AE000513.1,715535,1
AE000513.1,716405,1
AE000513.1,718090,1
AE000513.1,727353,1
AE000513.1,738521,1
AE000513.1,742147,1
AE000513.1,754458,1
AE000513.1,755502,1
AE000513.1,757545,1
AE000513.1,757692,1
AE000513.1,758960,1
AE000513.1,759276,1
AE000513.1,768417,1
AE000513.1,773801,1
AE000513.1,774623,1
AE000513.1,786000,1
AE000513.1,795715,1
AE000513.1,820580,1
AE000513.1,825643,1
AE000513.1,828787,1
AE000513.1,830297,1
AE000513.1,831720,1
AE000513.1,833524,1
AE000513.1,838255,1
AE000513.1,841377,1
AE000513.1,847913,1
AE000513.1,852829,1
AE000513.1,885513,1
AE000513.1,888831,1
AE000513.1,898948,1
AE000513.1,910377,1
AE000513.1,928391,1
AE000513.1,935266,1
AE000513.1,945892,1
AE000513.1,956317,1
AE000513.1,956716,1
AE000513.1,970330,1
AE000513.1,976201,1
AE000513.1,976405,1
AE000513.1,980497,1
AE000513.1,986611,1
AE000513.1,989856,1
AE000513.1,993057,1
AE000513.1,1001208,1
AE000513.1,1011700,1
AE000513.1,1025672,1
AE000513.1,1030520,1
AE000513.1,1038200,1
AE000513.1,1041130,1
AE000513.1,1041963,1
AE000513.1,1052016,1
AE000513.1,1054934,1
AE000513.1,1059481,1
AE000513.1,1078943,1
AE000513.1,1079149,1
AE000513.1,1100203,1
AE000513.1,1124871,1
AE000513.1,1129498,1
AE000513.1,1131492,1
AE000513.1,1159016,1
AE000513.1,1159478,1
AE000513.1,1160513,1
AE000513.1,1161965,1
AE000513.1,1168388,1
AE000513.1,1173740,1
AE000513.1,1176262,1
AE000513.1,1180054,1
AE000513.1,1183535,1
AE000513.1,1185710,1
AE000513.1,1197894,1
AE000513.1,1214588,1
AE000513.1,1218673,1
AE000513.1,1219443,1
AE000513.1,1219737,1
AE000513.1,1237483,1
AE000513.1,1241571,1
AE000513.1,1242262,1
AE000513.1,1246217,1
AE000513.1,1252034,1
AE000513.1,1254548,1
AE000513.1,1266808,1
AE000513.1,1268454,1
AE000513.1,1268927,1
AE000513.1,1271047,1
AE000513.1,1274312,1
AE000513.1,1277381,1
AE000513.1,1278323,1
AE000513.1,1285929,1
AE000513.1,1292080,1
AE000513.1,1300975,1
AE000513.1,1302099,1
AE000513.1,1317904,1
AE000513.1,1318767,1
AE000513.1,1342132,1
AE000513.1,1352591,1
