chr,pos,enzyme
CP000721.1,879,1
CP000721.1,963,1
CP000721.1,8219,1
CP000721.1,10260,1
CP000721.1,15298,1
CP000721.1,17330,1
CP000721.1,17866,1
CP000721.1,21791,1
CP000721.1,22157,1
CP000721.1,24282,1
CP000721.1,29019,1
CP000721.1,29103,1
CP000721.1,40252,1
CP000721.1,44315,1
CP000721.1,52623,1
CP000721.1,56465,1
CP000721.1,59255,1
CP000721.1,60622,1
CP000721.1,66796,1
CP000721.1,67548,1
CP000721.1,68886,1
CP000721.1,70008,1
CP000721.1,70395,1
CP000721.1,75318,1
CP000721.1,83828,1
CP000721.1,84036,1
CP000721.1,90855,1
CP000721.1,91849,1
CP000721.1,92610,1
CP000721.1,92683,1
CP000721.1,92825,1
CP000721.1,98505,1
CP000721.1,102580,1
CP000721.1,105293,1
CP000721.1,118473,1
CP000721.1,119405,1
CP000721.1,120833,1
CP000721.1,126888,1
CP000721.1,128349,1
CP000721.1,128789,1
CP000721.1,131400,1
CP000721.1,135456,1
CP000721.1,136522,1
CP000721.1,138027,1
CP000721.1,138585,1
CP000721.1,143090,1
CP000721.1,148735,1
CP000721.1,150537,1
CP000721.1,150985,1
CP000721.1,151577,1
CP000721.1,155540,1
CP000721.1,155757,1
CP000721.1,156823,1
CP000721.1,160536,1
CP000721.1,162138,1
CP000721.1,163868,1
CP000721.1,164302,1
CP000721.1,165903,1
CP000721.1,166892,1
CP000721.1,169320,1
CP000721.1,171815,1
CP000721.1,179082,1
CP000721.1,183676,1
CP000721.1,194057,1
CP000721.1,197660,1
CP000721.1,200166,1
CP000721.1,212656,1
CP000721.1,213025,1
CP000721.1,213854,1
CP000721.1,224209,1
CP000721.1,231240,1
CP000721.1,231451,1
CP000721.1,237111,1
CP000721.1,240583,1
CP000721.1,241294,1
CP000721.1,241739,1
CP000721.1,249089,1
CP000721.1,250512,1
CP000721.1,259126,1
CP000721.1,261371,1
CP000721.1,261788,1
CP000721.1,262056,1
CP000721.1,267100,1
CP000721.1,273316,1
CP000721.1,273594,1
CP000721.1,274446,1
CP000721.1,275547,1
CP000721.1,283465,1
CP000721.1,284197,1
CP000721.1,287791,1
CP000721.1,290951,1
CP000721.1,292624,1
CP000721.1,293153,1
CP000721.1,294844,1
CP000721.1,295035,1
CP000721.1,295807,1
CP000721.1,296336,1
CP000721.1,299002,1
CP000721.1,300460,1
CP000721.1,303183,1
CP000721.1,307180,1
CP000721.1,308620,1
CP000721.1,310184,1
CP000721.1,310627,1
CP000721.1,315311,1
CP000721.1,316333,1
CP000721.1,318895,1
CP000721.1,321535,1
CP000721.1,322951,1
CP000721.1,327934,1
CP000721.1,328615,1
CP000721.1,328792,1
CP000721.1,334806,1
CP000721.1,338364,1
CP000721.1,340737,1
CP000721.1,341466,1
CP000721.1,345304,1
CP000721.1,349288,1
CP000721.1,355725,1
CP000721.1,364309,1
CP000721.1,365155,1
CP000721.1,365621,1
CP000721.1,366300,1
CP000721.1,367198,1
CP000721.1,367236,1
CP000721.1,368519,1
CP000721.1,370473,1
CP000721.1,373324,1
CP000721.1,380136,1
CP000721.1,381206,1
CP000721.1,383237,1
CP000721.1,384467,1
CP000721.1,387498,1
CP000721.1,388336,1
CP000721.1,402232,1
CP000721.1,406061,1
CP000721.1,406770,1
CP000721.1,408141,1
CP000721.1,409411,1
CP000721.1,413384,1
CP000721.1,424618,1
CP000721.1,426005,1
CP000721.1,426708,1
CP000721.1,429758,1
CP000721.1,434471,1
CP000721.1,434993,1
CP000721.1,435448,1
CP000721.1,435458,1
CP000721.1,438427,1
CP000721.1,439362,1
CP000721.1,439405,1
CP000721.1,444151,1
CP000721.1,444462,1
CP000721.1,446770,1
CP000721.1,452063,1
CP000721.1,453985,1
CP000721.1,456570,1
CP000721.1,459595,1
CP000721.1,460046,1
CP000721.1,460056,1
CP000721.1,460242,1
CP000721.1,462587,1
CP000721.1,465008,1
CP000721.1,465680,1
CP000721.1,465934,1
CP000721.1,466538,1
CP000721.1,467071,1
CP000721.1,468087,1
CP000721.1,468123,1
CP000721.1,468510,1
CP000721.1,473226,1
CP000721.1,475779,1
CP000721.1,477041,1
CP000721.1,477937,1
CP000721.1,478588,1
CP000721.1,480074,1
CP000721.1,486650,1
CP000721.1,490401,1
CP000721.1,498631,1
CP000721.1,499771,1
CP000721.1,503125,1
CP000721.1,504796,1
CP000721.1,507036,1
CP000721.1,511387,1
CP000721.1,512186,1
CP000721.1,513560,1
CP000721.1,514405,1
CP000721.1,515499,1
CP000721.1,515783,1
CP000721.1,516070,1
CP000721.1,518840,1
CP000721.1,518854,1
CP000721.1,520443,1
CP000721.1,521018,1
CP000721.1,522929,1
CP000721.1,523059,1
CP000721.1,525371,1
CP000721.1,526109,1
CP000721.1,528378,1
CP000721.1,529545,1
CP000721.1,531182,1
CP000721.1,531721,1
CP000721.1,535785,1
CP000721.1,536254,1
CP000721.1,540371,1
CP000721.1,543086,1
CP000721.1,546735,1
CP000721.1,547330,1
CP000721.1,554939,1
CP000721.1,558404,1
CP000721.1,565621,1
CP000721.1,570181,1
CP000721.1,571432,1
CP000721.1,571842,1
CP000721.1,573815,1
CP000721.1,573984,1
CP000721.1,575899,1
CP000721.1,577118,1
CP000721.1,583528,1
CP000721.1,586733,1
CP000721.1,590192,1
CP000721.1,592035,1
CP000721.1,593783,1
CP000721.1,597875,1
CP000721.1,601071,1
CP000721.1,618590,1
CP000721.1,622727,1
CP000721.1,625435,1
CP000721.1,629876,1
CP000721.1,635675,1
CP000721.1,637974,1
CP000721.1,639941,1
CP000721.1,642405,1
CP000721.1,646038,1
CP000721.1,646771,1
CP000721.1,651642,1
CP000721.1,652640,1
CP000721.1,652786,1
CP000721.1,655167,1
CP000721.1,659827,1
CP000721.1,665325,1
CP000721.1,673287,1
CP000721.1,673926,1
CP000721.1,678292,1
CP000721.1,678298,1
CP000721.1,682536,1
CP000721.1,684266,1
CP000721.1,686173,1
CP000721.1,687896,1
CP000721.1,689145,1
CP000721.1,691175,1
CP000721.1,692848,1
CP000721.1,694103,1
CP000721.1,696043,1
CP000721.1,697780,1
CP000721.1,701083,1
CP000721.1,701701,1
CP000721.1,703952,1
CP000721.1,709418,1
CP000721.1,712285,1
CP000721.1,712867,1
CP000721.1,713029,1
CP000721.1,714128,1
CP000721.1,715071,1
CP000721.1,716836,1
CP000721.1,717459,1
CP000721.1,728391,1
CP000721.1,732769,1
CP000721.1,736912,1
CP000721.1,738184,1
CP000721.1,738206,1
CP000721.1,744170,1
CP000721.1,747311,1
CP000721.1,751409,1
CP000721.1,756031,1
CP000721.1,756523,1
CP000721.1,759082,1
CP000721.1,771063,1
CP000721.1,771612,1
CP000721.1,775086,1
CP000721.1,790329,1
CP000721.1,791999,1
CP000721.1,793306,1
CP000721.1,793314,1
CP000721.1,798474,1
CP000721.1,804608,1
CP000721.1,809450,1
CP000721.1,821865,1
CP000721.1,822833,1
CP000721.1,830928,1
CP000721.1,832045,1
CP000721.1,832919,1
CP000721.1,833942,1
CP000721.1,845895,1
CP000721.1,848573,1
CP000721.1,849559,1
CP000721.1,855970,1
CP000721.1,856105,1
CP000721.1,857796,1
CP000721.1,860533,1
CP000721.1,861136,1
CP000721.1,863618,1
CP000721.1,866245,1
CP000721.1,867284,1
CP000721.1,868229,1
CP000721.1,871647,1
CP000721.1,878760,1
CP000721.1,878931,1
CP000721.1,881963,1
CP000721.1,890412,1
CP000721.1,894357,1
CP000721.1,895725,1
CP000721.1,896315,1
CP000721.1,898336,1
CP000721.1,902411,1
CP000721.1,906058,1
CP000721.1,908453,1
CP000721.1,908490,1
CP000721.1,918458,1
CP000721.1,918570,1
CP000721.1,918951,1
CP000721.1,919624,1
CP000721.1,921031,1
CP000721.1,923140,1
CP000721.1,925556,1
CP000721.1,930564,1
CP000721.1,931799,1
CP000721.1,932668,1
CP000721.1,932867,1
CP000721.1,935835,1
CP000721.1,940328,1
CP000721.1,942769,1
CP000721.1,945594,1
CP000721.1,946499,1
CP000721.1,952511,1
CP000721.1,953281,1
CP000721.1,954802,1
CP000721.1,959626,1
CP000721.1,963246,1
CP000721.1,964482,1
CP000721.1,967820,1
CP000721.1,983885,1
CP000721.1,984939,1
CP000721.1,988789,1
CP000721.1,992661,1
CP000721.1,993371,1
CP000721.1,994382,1
CP000721.1,995267,1
CP000721.1,999319,1
CP000721.1,1000710,1
CP000721.1,1003603,1
CP000721.1,1007335,1
CP000721.1,1008868,1
CP000721.1,1009886,1
CP000721.1,1010255,1
CP000721.1,1012330,1
CP000721.1,1012349,1
CP000721.1,1013869,1
CP000721.1,1021313,1
CP000721.1,1021933,1
CP000721.1,1024929,1
CP000721.1,1026384,1
CP000721.1,1028870,1
CP000721.1,1029316,1
CP000721.1,1029352,1
CP000721.1,1030642,1
CP000721.1,1031050,1
CP000721.1,1031293,1
CP000721.1,1040937,1
CP000721.1,1042080,1
CP000721.1,1055646,1
CP000721.1,1057612,1
CP000721.1,1067379,1
CP000721.1,1073735,1
CP000721.1,1077255,1
CP000721.1,1078871,1
CP000721.1,1082193,1
CP000721.1,1087784,1
CP000721.1,1098193,1
CP000721.1,1099690,1
CP000721.1,1105075,1
CP000721.1,1109631,1
CP000721.1,1113034,1
