chr,pos,enzyme
AE009948.1,5571,1
AE009948.1,6826,1
AE009948.1,11076,1
AE009948.1,14589,1
AE009948.1,17082,1
AE009948.1,22913,1
AE009948.1,30444,1
AE009948.1,40337,1
AE009948.1,48546,1
AE009948.1,58548,1
AE009948.1,63328,1
AE009948.1,64275,1
AE009948.1,64343,1
AE009948.1,68403,1
AE009948.1,68658,1
AE009948.1,70122,1
AE009948.1,70453,1
AE009948.1,70478,1
AE009948.1,76760,1
AE009948.1,76943,1
AE009948.1,80560,1
AE009948.1,82538,1
AE009948.1,84150,1
AE009948.1,91890,1
AE009948.1,98344,1
AE009948.1,105973,1
AE009948.1,107149,1
AE009948.1,120632,1
AE009948.1,121445,1
AE009948.1,124297,1
AE009948.1,125399,1
AE009948.1,137612,1
AE009948.1,158429,1
AE009948.1,163632,1
AE009948.1,165919,1
AE009948.1,180676,1
AE009948.1,181654,1
AE009948.1,196835,1
AE009948.1,199378,1
AE009948.1,204128,1
AE009948.1,208635,1
AE009948.1,211163,1
AE009948.1,218741,1
AE009948.1,230788,1
AE009948.1,235297,1
AE009948.1,237020,1
AE009948.1,238377,1
AE009948.1,239146,1
AE009948.1,241701,1
AE009948.1,243331,1
AE009948.1,247801,1
AE009948.1,251046,1
AE009948.1,259321,1
AE009948.1,265078,1
AE009948.1,273413,1
AE009948.1,276336,1
AE009948.1,278297,1
AE009948.1,281510,1
AE009948.1,300045,1
AE009948.1,301258,1
AE009948.1,302471,1
AE009948.1,314939,1
AE009948.1,322964,1
AE009948.1,323241,1
AE009948.1,328603,1
AE009948.1,331479,1
AE009948.1,340028,1
AE009948.1,345914,1
AE009948.1,349253,1
AE009948.1,364563,1
AE009948.1,367125,1
AE009948.1,368606,1
AE009948.1,370701,1
AE009948.1,371650,1
AE009948.1,373979,1
AE009948.1,381975,1
AE009948.1,387198,1
AE009948.1,387717,1
AE009948.1,397666,1
AE009948.1,403630,1
AE009948.1,405141,1
AE009948.1,406421,1
AE009948.1,408654,1
AE009948.1,409545,1
AE009948.1,418397,1
AE009948.1,424613,1
AE009948.1,436642,1
AE009948.1,441791,1
AE009948.1,442141,1
AE009948.1,445149,1
AE009948.1,464767,1
AE009948.1,466786,1
AE009948.1,476293,1
AE009948.1,478756,1
AE009948.1,479115,1
AE009948.1,479954,1
AE009948.1,480259,1
AE009948.1,481066,1
AE009948.1,484486,1
AE009948.1,487354,1
AE009948.1,489340,1
AE009948.1,492262,1
AE009948.1,498608,1
AE009948.1,502181,1
AE009948.1,502251,1
AE009948.1,507981,1
AE009948.1,515761,1
AE009948.1,528121,1
AE009948.1,534767,1
AE009948.1,537198,1
AE009948.1,542941,1
AE009948.1,546692,1
AE009948.1,547148,1
AE009948.1,549301,1
AE009948.1,552327,1
AE009948.1,560595,1
AE009948.1,561627,1
AE009948.1,561693,1
AE009948.1,562237,1
AE009948.1,563264,1
AE009948.1,564876,1
AE009948.1,569726,1
AE009948.1,572287,1
AE009948.1,577064,1
AE009948.1,578792,1
AE009948.1,588150,1
AE009948.1,588261,1
AE009948.1,588858,1
AE009948.1,601495,1
AE009948.1,601549,1
AE009948.1,603094,1
AE009948.1,613558,1
AE009948.1,614505,1
AE009948.1,617816,1
AE009948.1,619358,1
AE009948.1,627971,1
AE009948.1,629130,1
AE009948.1,630749,1
AE009948.1,632434,1
AE009948.1,632627,1
AE009948.1,633947,1
AE009948.1,635348,1
AE009948.1,637430,1
AE009948.1,638239,1
AE009948.1,640044,1
AE009948.1,641055,1
AE009948.1,643211,1
AE009948.1,648144,1
AE009948.1,659996,1
AE009948.1,666995,1
AE009948.1,672032,1
AE009948.1,672082,1
AE009948.1,675227,1
AE009948.1,677152,1
AE009948.1,684936,1
AE009948.1,687056,1
AE009948.1,703776,1
AE009948.1,705193,1
AE009948.1,706263,1
AE009948.1,707813,1
AE009948.1,708480,1
AE009948.1,709652,1
AE009948.1,711273,1
AE009948.1,721445,1
AE009948.1,728553,1
AE009948.1,735947,1
AE009948.1,737052,1
AE009948.1,738041,1
AE009948.1,739393,1
AE009948.1,746525,1
AE009948.1,748800,1
AE009948.1,751521,1
AE009948.1,753719,1
AE009948.1,756813,1
AE009948.1,759189,1
AE009948.1,759403,1
AE009948.1,766894,1
AE009948.1,767635,1
AE009948.1,775612,1
AE009948.1,780303,1
AE009948.1,780970,1
AE009948.1,781502,1
AE009948.1,790659,1
AE009948.1,792603,1
AE009948.1,795367,1
AE009948.1,797701,1
AE009948.1,801699,1
AE009948.1,805243,1
AE009948.1,805388,1
AE009948.1,805524,1
AE009948.1,806417,1
