./genomes_post_bracken/GCA_019609905.1_ASM1960990v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000219625.1_MYCGR_v2.0_genomic.fna.gz,1
./genomes_post_bracken/GCA_016861625.1_AkawachiiIFO4308_assembly01_genomic.fna.gz,1
./genomes_post_bracken/GCA_900005765.1_PRELSG_genomic.fna.gz,1
./genomes_post_bracken/GCA_000227115.2_ASM22711v2_genomic.fna.gz,1
./genomes_post_bracken/GCA_000146045.2_R64_genomic.fna.gz,1
./genomes_post_bracken/GCA_002079055.1_ASM207905v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000067165.1_ASM6716v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000335475.2_ASM33547v2_genomic.fna.gz,1
./genomes_post_bracken/GCA_001302585.1_ASM130258v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_019904175.1_ASM1990417v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_017565645.3_ASM1756564v3_genomic.fna.gz,1
./genomes_post_bracken/GCA_013402915.1_ASM1340291v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_016598615.1_ASM1659861v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_014650275.1_ASM1465027v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_001650215.1_ASM165021v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_013364075.1_ASM1336407v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000024025.1_ASM2402v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_009429145.1_ASM942914v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_900107925.1_IMG-taxon_2675903153_annotated_assembly_genomic.fna.gz,1
./genomes_post_bracken/GCA_015291705.1_ASM1529170v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_020616555.1_ASM2061655v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_013211575.1_ASM1321157v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_009931255.1_ASM993125v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_012871055.1_ASM1287105v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_002368095.1_ASM236809v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_003032475.1_ASM303247v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000716675.1_ASM71667v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_004114935.1_ASM411493v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_018604145.1_ASM1860414v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_013752735.1_ASM1375273v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_002223275.1_ASM222327v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_001557535.2_ASM155753v2_genomic.fna.gz,1
./genomes_post_bracken/GCA_010119975.1_ASM1011997v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_023101665.1_ASM2310166v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_901538385.1_ASM90153838v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_001440475.1_ASM144047v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_004359355.1_ASM435935v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000009765.2_ASM976v2_genomic.fna.gz,1
./genomes_post_bracken/GCA_000316665.1_ASM31666v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_002192415.1_ASM219241v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_003233675.1_ASM323367v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_004723625.1_ASM472362v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_012849095.1_ASM1284909v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_015291645.1_ASM1529164v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000758565.1_ASM75856v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000018105.1_ASM1810v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_003994395.1_ASM399439v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_007741535.1_ASM774153v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_005280735.1_ASM528073v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000012945.1_ASM1294v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_023100965.1_ASM2310096v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000497425.1_S.niveus_v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000758665.1_ASM75866v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_021183565.1_ASM2118356v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_900240005.1_BStabCH16_genomic.fna.gz,1
./genomes_post_bracken/GCA_901846895.1_Variovorax_sp._WDL-1_genomic.fna.gz,1
./genomes_post_bracken/GCA_004114915.1_ASM411491v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000344805.1_ASM34480v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_004114955.1_ASM411495v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000981585.1_SBR5_T__genomic.fna.gz,1
./genomes_post_bracken/GCA_001886595.1_ASM188659v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_014621695.1_ASM1462169v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_020419785.1_ASM2041978v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_016698705.1_ASM1669870v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000758605.1_ASM75860v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_000758525.1_ASM75852v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_018207515.1_ASM1820751v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_009762775.1_ASM976277v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_016899445.1_ASM1689944v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_001411805.1_ASM141180v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_001865575.2_ASM186557v2_genomic.fna.gz,1
./genomes_post_bracken/GCA_014844075.1_ASM1484407v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_001028665.1_ASM102866v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_002813775.1_ASM281377v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_010365285.1_ASM1036528v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_004306555.1_ASM430655v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_002097715.1_ASM209771v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_015326965.1_ASM1532696v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_002007685.1_ASM200768v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_009363095.1_ASM936309v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_900142985.1_IMG-taxon_2695420919_annotated_assembly_genomic.fna.gz,1
./genomes_post_bracken/GCA_001514495.1_ASM151449v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_015624505.1_ASM1562450v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_900454495.1_49508_F02_genomic.fna.gz,1
./genomes_post_bracken/GCA_021233055.1_ASM2123305v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_001718895.1_ASM171889v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_021312615.1_ASM2131261v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_002531755.2_ASM253175v2_genomic.fna.gz,1
./genomes_post_bracken/GCA_008704575.1_ASM870457v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_021654775.1_ASM2165477v1_genomic.fna.gz,1
./genomes_post_bracken/GCA_003330785.1_ASM333078v1_genomic.fna.gz,1
